Score,Computation Time,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
65.0,-2.199216604232788,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
68.0,-2.199216604232788,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
69.0,-2.199216604232788,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
19.0,-2.2455356121063232,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
19.0,-2.2455356121063232,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
21.0,-2.2455356121063232,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
22.0,-2.2455356121063232,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
51.0,-13.110003232955933,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
59.0,-13.110003232955933,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
61.0,-13.110003232955933,30,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
62.0,-13.110003232955933,40,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
52.0,-14.039283752441406,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
59.0,-14.039283752441406,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
61.0,-14.039283752441406,30,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
62.0,-14.039283752441406,40,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
10.0,-13.328216075897217,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
14.0,-13.328216075897217,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
15.0,-13.328216075897217,30,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
15.0,-13.328216075897217,40,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
22.0,-13.110149621963501,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
29.0,-13.110149621963501,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
35.0,-13.110149621963501,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
35.0,-13.110149621963501,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
7.0,-13.854437351226807,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
8.0,-13.854437351226807,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
8.0,-13.854437351226807,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
8.0,-13.854437351226807,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
17.0,-12.839990854263306,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
8.0,-12.839990854263306,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
8.0,-12.839990854263306,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
9.0,-12.839990854263306,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
52.0,-1.1828012466430664,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
59.0,-1.1828012466430664,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
53.0,-1.1828012466430664,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
73.0,-1.1828012466430664,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
63.0,-1.524885654449463,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
68.0,-1.524885654449463,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
65.0,-1.524885654449463,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
74.0,-1.524885654449463,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
27.0,-1.5092344284057617,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
32.0,-1.5092344284057617,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
36.0,-1.5092344284057617,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
36.0,-1.5092344284057617,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
73.0,-1.5720880031585693,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
74.0,-1.5720880031585693,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
84.0,-1.5720880031585693,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
85.0,-1.5720880031585693,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
73.0,-1.383169174194336,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
78.0,-1.383169174194336,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
82.0,-1.383169174194336,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
82.0,-1.383169174194336,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
32.0,-1.46510648727417,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
36.0,-1.46510648727417,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
37.0,-1.46510648727417,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
38.0,-1.46510648727417,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
61.0,-1.365387201309204,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
75.0,-1.365387201309204,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
80.0,-1.365387201309204,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
79.0,-1.365387201309204,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
62.0,-1.0474286079406738,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
63.0,-1.0474286079406738,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
78.0,-1.0474286079406738,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
77.0,-1.0474286079406738,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
27.0,-1.225696086883545,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
27.0,-1.225696086883545,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
32.0,-1.225696086883545,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
35.0,-1.225696086883545,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
53.0,-1.8198142051696777,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
63.0,-1.8198142051696777,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
66.0,-1.8198142051696777,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
67.0,-1.8198142051696777,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
48.0,-1.8913483619689941,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
62.0,-1.8913483619689941,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
65.0,-1.8913483619689941,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
68.0,-1.8913483619689941,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
22.0,-1.1543521881103516,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
24.0,-1.1543521881103516,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
25.0,-1.1543521881103516,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
25.0,-1.1543521881103516,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
46.0,-1.2924213409423828,10,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
57.0,-1.2924213409423828,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
62.0,-1.2924213409423828,30,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
66.0,-1.2924213409423828,40,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
53.0,-1.3066225051879883,10,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
60.0,-1.3066225051879883,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
63.0,-1.3066225051879883,30,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
65.0,-1.3066225051879883,40,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
10.0,-1.327819585800171,10,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
15.0,-1.327819585800171,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
15.0,-1.327819585800171,30,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
15.0,-1.327819585800171,40,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
53.0,-1.4020206928253174,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
66.0,-1.4020206928253174,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
70.0,-1.4020206928253174,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
77.0,-1.4020206928253174,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
45.0,-1.2612366676330566,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
61.0,-1.2612366676330566,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
74.0,-1.2612366676330566,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
70.0,-1.2612366676330566,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
11.0,-1.2951881885528564,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
22.0,-1.2951881885528564,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
30.0,-1.2951881885528564,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
25.0,-1.2951881885528564,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
41.0,-0.0004398822784423828,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
57.0,-0.0004398822784423828,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
62.0,-0.0004398822784423828,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
69.0,-0.0004398822784423828,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
52.0,-0.0003790855407714844,10,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
60.0,-0.0003790855407714844,20,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
67.0,-0.0003790855407714844,30,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
69.0,-0.0003790855407714844,40,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
23.0,-0.00038909912109375,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
27.0,-0.00038909912109375,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
28.0,-0.00038909912109375,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
37.0,-0.00038909912109375,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
43.0,-0.3252294063568115,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
70.0,-0.3252294063568115,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
78.0,-0.3252294063568115,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
84.0,-0.3252294063568115,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
66.0,-0.19801664352416992,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
72.0,-0.19801664352416992,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
79.0,-0.19801664352416992,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
82.0,-0.19801664352416992,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
38.0,-0.23698949813842773,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
39.0,-0.23698949813842773,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
40.0,-0.23698949813842773,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
40.0,-0.23698949813842773,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
56.0,-10.749880313873291,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
71.0,-10.749880313873291,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
76.0,-10.749880313873291,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
81.0,-10.749880313873291,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
66.0,-10.10749077796936,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
80.0,-10.10749077796936,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
82.0,-10.10749077796936,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
84.0,-10.10749077796936,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
31.0,-10.525812149047852,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
33.0,-10.525812149047852,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
33.0,-10.525812149047852,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
34.0,-10.525812149047852,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
41.0,-2.338285207748413,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
59.0,-2.338285207748413,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
64.0,-2.338285207748413,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
66.0,-2.338285207748413,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
55.0,-2.243739128112793,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
64.0,-2.243739128112793,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
67.0,-2.243739128112793,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
68.0,-2.243739128112793,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
24.0,-2.2044003009796143,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
26.0,-2.2044003009796143,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
26.0,-2.2044003009796143,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
27.0,-2.2044003009796143,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
47.0,-12.298402309417725,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
57.0,-12.298402309417725,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,-12.298402309417725,30,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
62.0,-12.298402309417725,40,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
46.0,-12.625831604003906,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
60.0,-12.625831604003906,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
66.0,-12.625831604003906,30,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
66.0,-12.625831604003906,40,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
17.0,-12.744834423065186,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
18.0,-12.744834423065186,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
18.0,-12.744834423065186,30,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
19.0,-12.744834423065186,40,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
20.0,-10.791577100753784,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
24.0,-10.791577100753784,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
29.0,-10.791577100753784,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
27.0,-10.791577100753784,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
20.0,-10.524677038192749,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
20.0,-10.524677038192749,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
21.0,-10.524677038192749,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
21.0,-10.524677038192749,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
8.0,-9.992729663848877,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
8.0,-9.992729663848877,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
10.0,-9.992729663848877,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
11.0,-9.992729663848877,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
49.0,-1.0197744369506836,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
65.0,-1.0197744369506836,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
65.0,-1.0197744369506836,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
73.0,-1.0197744369506836,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
46.0,-0.8727166652679443,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
62.0,-0.8727166652679443,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
69.0,-0.8727166652679443,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
72.0,-0.8727166652679443,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
23.0,-0.9121160507202148,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
24.0,-0.9121160507202148,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
33.0,-0.9121160507202148,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
34.0,-0.9121160507202148,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
67.0,-1.0241141319274902,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
79.0,-1.0241141319274902,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
84.0,-1.0241141319274902,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
83.0,-1.0241141319274902,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
74.0,-1.0598068237304688,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
80.0,-1.0598068237304688,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
83.0,-1.0598068237304688,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
84.0,-1.0598068237304688,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
32.0,-1.1878066062927246,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
35.0,-1.1878066062927246,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
36.0,-1.1878066062927246,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
37.0,-1.1878066062927246,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
58.0,-1.0689616203308105,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
70.0,-1.0689616203308105,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
76.0,-1.0689616203308105,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
79.0,-1.0689616203308105,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
67.0,-1.1355230808258057,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
72.0,-1.1355230808258057,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
83.0,-1.1355230808258057,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
82.0,-1.1355230808258057,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
31.0,-1.222381830215454,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
41.0,-1.222381830215454,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
46.0,-1.222381830215454,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
46.0,-1.222381830215454,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
54.0,-1.2175509929656982,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
58.0,-1.2175509929656982,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
64.0,-1.2175509929656982,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
67.0,-1.2175509929656982,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
48.0,-1.1203644275665283,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
64.0,-1.1203644275665283,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
69.0,-1.1203644275665283,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
73.0,-1.1203644275665283,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
21.0,-1.1179535388946533,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
22.0,-1.1179535388946533,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
22.0,-1.1179535388946533,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
22.0,-1.1179535388946533,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
51.0,-1.0965838432312012,10,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
57.0,-1.0965838432312012,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
61.0,-1.0965838432312012,30,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
62.0,-1.0965838432312012,40,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
45.0,-0.947434663772583,10,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
54.0,-0.947434663772583,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
58.0,-0.947434663772583,30,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
63.0,-0.947434663772583,40,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
10.0,-1.2942700386047363,10,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
26.0,-1.2942700386047363,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
27.0,-1.2942700386047363,30,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
27.0,-1.2942700386047363,40,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
45.0,-1.3887684345245361,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
64.0,-1.3887684345245361,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
70.0,-1.3887684345245361,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
64.0,-1.3887684345245361,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
56.0,-1.2804079055786133,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
62.0,-1.2804079055786133,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
64.0,-1.2804079055786133,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
75.0,-1.2804079055786133,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
28.0,-1.0417883396148682,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
32.0,-1.0417883396148682,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
30.0,-1.0417883396148682,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
38.0,-1.0417883396148682,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
39.0,-0.0003387928009033203,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
60.0,-0.0003387928009033203,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
66.0,-0.0003387928009033203,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
67.0,-0.0003387928009033203,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
34.0,-0.0002980232238769531,10,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
51.0,-0.0002980232238769531,20,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
69.0,-0.0002980232238769531,30,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
69.0,-0.0002980232238769531,40,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
26.0,-0.00028967857360839844,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
26.0,-0.00028967857360839844,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
27.0,-0.00028967857360839844,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
33.0,-0.00028967857360839844,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
57.0,-0.19330382347106934,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
