Score,Computation Time,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
100.0,-2.4200963973999023,75,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-2.4200963973999023,100,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
62.0,-2.4791619777679443,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-2.4791619777679443,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-2.4791619777679443,30,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-2.4791619777679443,40,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-2.4791619777679443,50,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-2.4791619777679443,75,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-2.4791619777679443,100,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
38.0,-2.137782096862793,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
38.0,-2.137782096862793,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
38.0,-2.137782096862793,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
38.0,-2.137782096862793,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
38.0,-2.137782096862793,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-2.137782096862793,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-2.137782096862793,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
38.0,-2.123351812362671,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
38.0,-2.123351812362671,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
38.0,-2.123351812362671,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
38.0,-2.123351812362671,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
38.0,-2.123351812362671,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-2.123351812362671,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-2.123351812362671,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
92.0,-0.15723061561584473,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
90.0,-0.15723061561584473,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
99.0,-0.15723061561584473,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,-0.15723061561584473,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,-0.15723061561584473,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
96.0,-0.15723061561584473,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,-0.15723061561584473,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,-0.1466832160949707,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.1466832160949707,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.1466832160949707,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.1466832160949707,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.1466832160949707,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.1466832160949707,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.1466832160949707,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
92.0,-0.14252519607543945,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.14252519607543945,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.14252519607543945,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.14252519607543945,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.14252519607543945,50,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.14252519607543945,75,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.14252519607543945,100,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.1406862735748291,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.1406862735748291,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.1406862735748291,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.1406862735748291,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.1406862735748291,50,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.1406862735748291,75,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.1406862735748291,100,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
91.0,-0.1498546600341797,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.1498546600341797,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.1498546600341797,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.1498546600341797,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.1498546600341797,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.1498546600341797,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.1498546600341797,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.1466972827911377,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.1466972827911377,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.1466972827911377,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.1466972827911377,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.1466972827911377,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.1466972827911377,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.1466972827911377,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,-0.14607691764831543,10,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.14607691764831543,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.14607691764831543,30,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.14607691764831543,40,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.14607691764831543,50,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.14607691764831543,75,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.14607691764831543,100,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.1393437385559082,10,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.1393437385559082,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.1393437385559082,30,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.1393437385559082,40,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.1393437385559082,50,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.1393437385559082,75,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.1393437385559082,100,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,-0.1435387134552002,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,-0.1435387134552002,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,-0.1435387134552002,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,-0.1435387134552002,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.1435387134552002,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.1435387134552002,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.1435387134552002,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.14229774475097656,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.14229774475097656,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.14229774475097656,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.14229774475097656,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.14229774475097656,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.14229774475097656,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.14229774475097656,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
67.0,-0.00029659271240234375,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
88.0,-0.00029659271240234375,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
90.0,-0.00029659271240234375,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,-0.00029659271240234375,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,-0.00029659271240234375,50,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,-0.00029659271240234375,75,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,-0.00029659271240234375,100,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,-0.000476837158203125,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.000476837158203125,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.000476837158203125,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.000476837158203125,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.000476837158203125,50,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.000476837158203125,75,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.000476837158203125,100,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
99.0,-0.032434940338134766,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.032434940338134766,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.032434940338134766,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.032434940338134766,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.032434940338134766,50,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.032434940338134766,75,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.032434940338134766,100,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.03108668327331543,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.03108668327331543,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.03108668327331543,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.03108668327331543,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.03108668327331543,50,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.03108668327331543,75,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.03108668327331543,100,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
62.0,-1.548929214477539,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
91.0,-1.548929214477539,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-1.548929214477539,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-1.548929214477539,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-1.548929214477539,50,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-1.548929214477539,75,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-1.548929214477539,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
62.0,-1.5018608570098877,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-1.5018608570098877,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-1.5018608570098877,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-1.5018608570098877,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-1.5018608570098877,50,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-1.5018608570098877,75,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-1.5018608570098877,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
62.0,-2.4060308933258057,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-2.4060308933258057,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-2.4060308933258057,30,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-2.4060308933258057,40,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-2.4060308933258057,50,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-2.4060308933258057,75,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-2.4060308933258057,100,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
62.0,-2.4463069438934326,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-2.4463069438934326,20,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-2.4463069438934326,30,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-2.4463069438934326,40,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-2.4463069438934326,50,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-2.4463069438934326,75,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-2.4463069438934326,100,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
38.0,-2.141774892807007,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
38.0,-2.141774892807007,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
38.0,-2.141774892807007,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
38.0,-2.141774892807007,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
38.0,-2.141774892807007,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-2.141774892807007,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-2.141774892807007,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
38.0,-2.123082399368286,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
38.0,-2.123082399368286,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
38.0,-2.123082399368286,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
38.0,-2.123082399368286,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
38.0,-2.123082399368286,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-2.123082399368286,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-2.123082399368286,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
92.0,-0.2370162010192871,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
99.0,-0.2370162010192871,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
93.0,-0.2370162010192871,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
93.0,-0.2370162010192871,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
97.0,-0.2370162010192871,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,-0.2370162010192871,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,-0.2370162010192871,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,-0.2341160774230957,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.2341160774230957,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.2341160774230957,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.2341160774230957,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.2341160774230957,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.2341160774230957,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.2341160774230957,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
91.0,-0.14291858673095703,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.14291858673095703,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.14291858673095703,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.14291858673095703,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.14291858673095703,50,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.14291858673095703,75,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.14291858673095703,100,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.14521217346191406,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.14521217346191406,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.14521217346191406,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.14521217346191406,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.14521217346191406,50,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.14521217346191406,75,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.14521217346191406,100,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
96.0,-0.14006495475769043,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.14006495475769043,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.14006495475769043,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.14006495475769043,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.14006495475769043,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.14006495475769043,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.14006495475769043,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.14661884307861328,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.14661884307861328,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.14661884307861328,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.14661884307861328,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.14661884307861328,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.14661884307861328,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.14661884307861328,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
88.0,-0.14682602882385254,10,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.14682602882385254,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.14682602882385254,30,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.14682602882385254,40,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.14682602882385254,50,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.14682602882385254,75,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.14682602882385254,100,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.1408991813659668,10,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.1408991813659668,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.1408991813659668,30,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.1408991813659668,40,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.1408991813659668,50,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.1408991813659668,75,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.1408991813659668,100,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
92.0,-0.1385338306427002,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,-0.1385338306427002,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.1385338306427002,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,-0.1385338306427002,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.1385338306427002,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.1385338306427002,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.1385338306427002,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
100.0,-0.13921737670898438,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.13921737670898438,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.13921737670898438,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.13921737670898438,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.13921737670898438,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.13921737670898438,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,-0.13921737670898438,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
92.0,-0.0002071857452392578,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
95.0,-0.0002071857452392578,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
95.0,-0.0002071857452392578,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,-0.0002071857452392578,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,-0.0002071857452392578,50,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,-0.0002071857452392578,75,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
100.0,-0.0002071857452392578,100,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
69.0,-0.00029754638671875,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.00029754638671875,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.00029754638671875,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.00029754638671875,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.00029754638671875,50,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.00029754638671875,75,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
100.0,-0.00029754638671875,100,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,-0.03241252899169922,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.03241252899169922,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.03241252899169922,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.03241252899169922,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.03241252899169922,50,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.03241252899169922,75,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.03241252899169922,100,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.0296323299407959,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.0296323299407959,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.0296323299407959,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.0296323299407959,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.0296323299407959,50,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,-0.0296323299407959,75,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
