Score,Computation Time,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
55.0,-0.038741111755371094,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
69.0,-0.038741111755371094,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
71.0,-0.038741111755371094,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
71.0,-0.038741111755371094,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
61.0,-0.042336225509643555,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
75.0,-0.042336225509643555,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
89.0,-0.042336225509643555,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
87.0,-0.042336225509643555,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
78.0,-0.044189453125,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
89.0,-0.044189453125,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
90.0,-0.044189453125,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
87.0,-0.044189453125,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
56.0,-0.04760026931762695,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
66.0,-0.04760026931762695,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
62.0,-0.04760026931762695,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
70.0,-0.04760026931762695,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
84.0,-0.04936981201171875,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
88.0,-0.04936981201171875,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
92.0,-0.04936981201171875,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
93.0,-0.04936981201171875,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
82.0,-0.04428291320800781,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
91.0,-0.04428291320800781,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
92.0,-0.04428291320800781,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
93.0,-0.04428291320800781,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
67.0,-0.038543701171875,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
69.0,-0.038543701171875,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
70.0,-0.038543701171875,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
71.0,-0.038543701171875,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
61.0,-0.03912544250488281,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
82.0,-0.03912544250488281,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
87.0,-0.03912544250488281,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
88.0,-0.03912544250488281,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
75.0,-0.040299177169799805,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
81.0,-0.040299177169799805,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
84.0,-0.040299177169799805,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
84.0,-0.040299177169799805,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
59.0,-0.042371273040771484,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
72.0,-0.042371273040771484,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
78.0,-0.042371273040771484,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
73.0,-0.042371273040771484,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
49.0,-0.0002701282501220703,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
72.0,-0.0002701282501220703,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
79.0,-0.0002701282501220703,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
83.0,-0.0002701282501220703,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
47.0,-0.0002396106719970703,10,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
68.0,-0.0002396106719970703,20,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
90.0,-0.0002396106719970703,30,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
91.0,-0.0002396106719970703,40,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
31.0,-0.00043964385986328125,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
56.0,-0.00043964385986328125,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
59.0,-0.00043964385986328125,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
64.0,-0.00043964385986328125,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
65.0,-0.020301342010498047,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
85.0,-0.020301342010498047,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
88.0,-0.020301342010498047,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
92.0,-0.020301342010498047,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
58.0,-0.02060103416442871,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
81.0,-0.02060103416442871,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
90.0,-0.02060103416442871,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
91.0,-0.02060103416442871,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
51.0,-0.13046646118164062,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
71.0,-0.13046646118164062,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
72.0,-0.13046646118164062,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
73.0,-0.13046646118164062,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
71.0,-1.7462496757507324,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
86.0,-1.7462496757507324,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
90.0,-1.7462496757507324,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
90.0,-1.7462496757507324,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
73.0,-1.771709680557251,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
86.0,-1.771709680557251,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
86.0,-1.771709680557251,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
90.0,-1.771709680557251,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
47.0,-1.759237289428711,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
59.0,-1.759237289428711,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
66.0,-1.759237289428711,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
67.0,-1.759237289428711,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
76.0,-0.3882620334625244,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
88.0,-0.3882620334625244,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
90.0,-0.3882620334625244,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
90.0,-0.3882620334625244,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
81.0,-0.3978877067565918,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
91.0,-0.3978877067565918,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
91.0,-0.3978877067565918,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
92.0,-0.3978877067565918,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
64.0,-0.3813338279724121,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
70.0,-0.3813338279724121,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
71.0,-0.3813338279724121,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
72.0,-0.3813338279724121,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
72.0,-0.7008140087127686,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
77.0,-0.7008140087127686,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
77.0,-0.7008140087127686,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
78.0,-0.7008140087127686,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
87.0,-0.6525955200195312,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
87.0,-0.6525955200195312,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
87.0,-0.6525955200195312,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
88.0,-0.6525955200195312,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
64.0,-0.7298970222473145,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
66.0,-0.7298970222473145,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
66.0,-0.7298970222473145,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
67.0,-0.7298970222473145,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
66.0,-0.04276871681213379,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
72.0,-0.04276871681213379,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
77.0,-0.04276871681213379,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
82.0,-0.04276871681213379,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
67.0,-0.03914642333984375,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
76.0,-0.03914642333984375,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
88.0,-0.03914642333984375,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
87.0,-0.03914642333984375,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
36.0,-0.039446115493774414,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
57.0,-0.039446115493774414,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
57.0,-0.039446115493774414,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
62.0,-0.039446115493774414,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
84.0,-0.04008626937866211,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
90.0,-0.04008626937866211,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
92.0,-0.04008626937866211,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
92.0,-0.04008626937866211,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
85.0,-0.04111313819885254,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
92.0,-0.04111313819885254,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
93.0,-0.04111313819885254,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
93.0,-0.04111313819885254,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
62.0,-0.04302239418029785,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
72.0,-0.04302239418029785,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
73.0,-0.04302239418029785,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
74.0,-0.04302239418029785,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
64.0,-0.04301810264587402,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
85.0,-0.04301810264587402,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
88.0,-0.04301810264587402,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
92.0,-0.04301810264587402,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
82.0,-0.04353046417236328,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
90.0,-0.04353046417236328,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
88.0,-0.04353046417236328,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
91.0,-0.04353046417236328,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
51.0,-0.04285740852355957,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
60.0,-0.04285740852355957,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
61.0,-0.04285740852355957,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
61.0,-0.04285740852355957,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
78.0,-0.04043173789978027,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
86.0,-0.04043173789978027,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
89.0,-0.04043173789978027,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
92.0,-0.04043173789978027,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
83.0,-0.04146552085876465,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
89.0,-0.04146552085876465,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
91.0,-0.04146552085876465,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
91.0,-0.04146552085876465,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
69.0,-0.04083108901977539,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
74.0,-0.04083108901977539,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
74.0,-0.04083108901977539,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
75.0,-0.04083108901977539,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
55.0,-0.04160499572753906,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
75.0,-0.04160499572753906,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
85.0,-0.04160499572753906,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
86.0,-0.04160499572753906,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,-0.04361605644226074,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
79.0,-0.04361605644226074,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
88.0,-0.04361605644226074,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
88.0,-0.04361605644226074,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
55.0,-0.04711771011352539,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
65.0,-0.04711771011352539,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
65.0,-0.04711771011352539,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
65.0,-0.04711771011352539,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
38.0,-0.0003223419189453125,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
70.0,-0.0003223419189453125,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
78.0,-0.0003223419189453125,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
81.0,-0.0003223419189453125,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
49.0,-0.0003314018249511719,10,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
58.0,-0.0003314018249511719,20,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
86.0,-0.0003314018249511719,30,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
89.0,-0.0003314018249511719,40,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
37.0,-0.0002682209014892578,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
53.0,-0.0002682209014892578,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
72.0,-0.0002682209014892578,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
72.0,-0.0002682209014892578,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
65.0,-0.022258520126342773,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
88.0,-0.022258520126342773,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
90.0,-0.022258520126342773,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
93.0,-0.022258520126342773,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
67.0,-0.022144794464111328,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
87.0,-0.022144794464111328,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
88.0,-0.022144794464111328,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
91.0,-0.022144794464111328,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
50.0,-0.02239060401916504,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
64.0,-0.02239060401916504,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
66.0,-0.02239060401916504,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
70.0,-0.02239060401916504,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
64.0,-1.5649058818817139,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
75.0,-1.5649058818817139,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
85.0,-1.5649058818817139,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
89.0,-1.5649058818817139,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
70.0,-1.7382571697235107,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
90.0,-1.7382571697235107,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
90.0,-1.7382571697235107,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
88.0,-1.7382571697235107,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
62.0,-1.7557635307312012,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
64.0,-1.7557635307312012,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
69.0,-1.7557635307312012,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
74.0,-1.7557635307312012,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
80.0,-0.37228846549987793,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
87.0,-0.37228846549987793,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
89.0,-0.37228846549987793,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
92.0,-0.37228846549987793,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
88.0,-0.3906722068786621,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
90.0,-0.3906722068786621,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
90.0,-0.3906722068786621,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
92.0,-0.3906722068786621,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
64.0,-0.3769416809082031,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
68.0,-0.3769416809082031,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
70.0,-0.3769416809082031,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
71.0,-0.3769416809082031,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
64.0,-0.7084970474243164,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
76.0,-0.7084970474243164,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
78.0,-0.7084970474243164,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
79.0,-0.7084970474243164,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
71.0,-0.6891944408416748,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
89.0,-0.6891944408416748,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
90.0,-0.6891944408416748,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
91.0,-0.6891944408416748,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
52.0,-0.7161979675292969,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
63.0,-0.7161979675292969,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
64.0,-0.7161979675292969,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
65.0,-0.7161979675292969,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
51.0,-0.041007280349731445,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
73.0,-0.041007280349731445,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
72.0,-0.041007280349731445,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
80.0,-0.041007280349731445,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
72.0,-0.047182559967041016,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
83.0,-0.047182559967041016,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
88.0,-0.047182559967041016,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
89.0,-0.047182559967041016,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
28.0,-0.04123401641845703,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
52.0,-0.04123401641845703,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
55.0,-0.04123401641845703,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
67.0,-0.04123401641845703,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
78.0,-0.04428601264953613,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
91.0,-0.04428601264953613,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
91.0,-0.04428601264953613,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
92.0,-0.04428601264953613,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
73.0,-0.04482841491699219,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
90.0,-0.04482841491699219,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
88.0,-0.04482841491699219,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
90.0,-0.04482841491699219,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
65.0,-0.04076838493347168,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
72.0,-0.04076838493347168,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
74.0,-0.04076838493347168,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
76.0,-0.04076838493347168,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
63.0,-0.04540276527404785,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
78.0,-0.04540276527404785,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
87.0,-0.04540276527404785,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
90.0,-0.04540276527404785,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
75.0,-0.050643205642700195,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
90.0,-0.050643205642700195,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
91.0,-0.050643205642700195,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
92.0,-0.050643205642700195,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
41.0,-0.04189038276672363,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
74.0,-0.04189038276672363,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
72.0,-0.04189038276672363,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
75.0,-0.04189038276672363,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
78.0,-0.047458648681640625,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
91.0,-0.047458648681640625,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
91.0,-0.047458648681640625,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.0,-0.047458648681640625,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
