Score,Computation Time,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
96.0,-0.023414134979248047,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
87.0,-0.025379419326782227,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
96.0,-0.025379419326782227,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
99.0,-0.025379419326782227,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
99.0,-0.025379419326782227,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
85.0,-0.026564598083496094,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
94.0,-0.026564598083496094,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
98.0,-0.026564598083496094,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
98.0,-0.026564598083496094,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
84.0,-0.028667688369750977,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
98.0,-0.028667688369750977,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
98.0,-0.028667688369750977,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
98.0,-0.028667688369750977,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
86.0,-0.027701616287231445,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
99.0,-0.027701616287231445,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
99.0,-0.027701616287231445,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
99.0,-0.027701616287231445,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
82.0,-0.02931356430053711,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,-0.02931356430053711,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,-0.02931356430053711,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,-0.02931356430053711,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
81.0,-0.025922298431396484,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
96.0,-0.025922298431396484,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
96.0,-0.025922298431396484,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
96.0,-0.025922298431396484,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
90.0,-0.024824857711791992,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
93.0,-0.024824857711791992,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
95.0,-0.024824857711791992,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,-0.024824857711791992,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
86.0,-0.0238802433013916,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
93.0,-0.0238802433013916,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
93.0,-0.0238802433013916,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,-0.0238802433013916,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,-0.023839473724365234,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
97.0,-0.023839473724365234,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
97.0,-0.023839473724365234,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
97.0,-0.023839473724365234,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
94.0,-0.029437541961669922,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,-0.029437541961669922,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,-0.029437541961669922,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,-0.029437541961669922,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
57.0,-0.00018143653869628906,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
88.0,-0.00018143653869628906,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
96.0,-0.00018143653869628906,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
96.0,-0.00018143653869628906,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
97.0,-0.00022125244140625,10,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
97.0,-0.00022125244140625,20,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
97.0,-0.00022125244140625,30,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
97.0,-0.00022125244140625,40,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
76.0,-0.0002090930938720703,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
95.0,-0.0002090930938720703,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
96.0,-0.0002090930938720703,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,-0.0002090930938720703,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
90.0,-0.012295007705688477,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
97.0,-0.012295007705688477,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
98.0,-0.012295007705688477,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
98.0,-0.012295007705688477,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
92.0,-0.014063358306884766,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
95.0,-0.014063358306884766,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
95.0,-0.014063358306884766,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
97.0,-0.014063358306884766,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
94.0,-0.011225700378417969,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
96.0,-0.011225700378417969,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
99.0,-0.011225700378417969,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
99.0,-0.011225700378417969,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
86.0,-2.204876661300659,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
96.0,-2.204876661300659,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
98.0,-2.204876661300659,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
98.0,-2.204876661300659,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
93.0,-2.2169413566589355,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
97.0,-2.2169413566589355,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
97.0,-2.2169413566589355,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
97.0,-2.2169413566589355,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
91.0,-2.2112772464752197,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
98.0,-2.2112772464752197,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
98.0,-2.2112772464752197,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
99.0,-2.2112772464752197,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
85.0,-0.3870365619659424,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
90.0,-0.3870365619659424,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.0,-0.3870365619659424,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.3870365619659424,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.0,-0.3733556270599365,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
92.0,-0.3733556270599365,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
97.0,-0.3733556270599365,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
98.0,-0.3733556270599365,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
76.0,-0.37746691703796387,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,-0.37746691703796387,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,-0.37746691703796387,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,-0.37746691703796387,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
73.0,-0.4318270683288574,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
76.0,-0.4318270683288574,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
76.0,-0.4318270683288574,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
90.0,-0.4318270683288574,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
82.0,-0.42264819145202637,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
97.0,-0.42264819145202637,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
97.0,-0.42264819145202637,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
97.0,-0.42264819145202637,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
62.0,-0.44112396240234375,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
91.0,-0.44112396240234375,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
94.0,-0.44112396240234375,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
95.0,-0.44112396240234375,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
74.0,-0.026255369186401367,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
93.0,-0.026255369186401367,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
94.0,-0.026255369186401367,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,-0.026255369186401367,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
80.0,-0.02492976188659668,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
93.0,-0.02492976188659668,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
97.0,-0.02492976188659668,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
97.0,-0.02492976188659668,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
96.0,-0.027020931243896484,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,-0.027020931243896484,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
99.0,-0.027020931243896484,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
99.0,-0.027020931243896484,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
76.0,-0.027409791946411133,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
96.0,-0.027409791946411133,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.027409791946411133,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
100.0,-0.027409791946411133,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
96.0,-0.026668071746826172,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
96.0,-0.026668071746826172,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
96.0,-0.026668071746826172,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
97.0,-0.026668071746826172,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
98.0,-0.02776622772216797,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
99.0,-0.02776622772216797,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
99.0,-0.02776622772216797,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
99.0,-0.02776622772216797,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
85.0,-0.026825666427612305,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
97.0,-0.026825666427612305,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
98.0,-0.026825666427612305,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
99.0,-0.026825666427612305,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
96.0,-0.023227691650390625,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
96.0,-0.023227691650390625,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
96.0,-0.023227691650390625,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
96.0,-0.023227691650390625,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
85.0,-0.024341583251953125,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
99.0,-0.024341583251953125,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
99.0,-0.024341583251953125,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
99.0,-0.024341583251953125,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
83.0,-0.02936387062072754,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.0,-0.02936387062072754,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,-0.02936387062072754,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.02936387062072754,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
81.0,-0.02655172348022461,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
97.0,-0.02655172348022461,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
97.0,-0.02655172348022461,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
96.0,-0.02655172348022461,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
97.0,-0.027847766876220703,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,-0.027847766876220703,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,-0.027847766876220703,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,-0.027847766876220703,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
86.0,-0.025418758392333984,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.0,-0.025418758392333984,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,-0.025418758392333984,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.025418758392333984,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
82.0,-0.026722192764282227,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
92.0,-0.026722192764282227,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
92.0,-0.026722192764282227,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
96.0,-0.026722192764282227,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
64.0,-0.024045467376708984,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
95.0,-0.024045467376708984,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,-0.024045467376708984,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,-0.024045467376708984,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
88.0,-0.00018024444580078125,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
93.0,-0.00018024444580078125,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
91.0,-0.00018024444580078125,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
93.0,-0.00018024444580078125,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
81.0,-0.00018453598022460938,10,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
84.0,-0.00018453598022460938,20,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
91.0,-0.00018453598022460938,30,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
96.0,-0.00018453598022460938,40,False,None-None,<class 'QueryModels.RandomSampling'>,1fermat
74.0,-0.0002219676971435547,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
94.0,-0.0002219676971435547,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
94.0,-0.0002219676971435547,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,-0.0002219676971435547,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
83.0,-0.012537002563476562,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
92.0,-0.012537002563476562,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
96.0,-0.012537002563476562,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
98.0,-0.012537002563476562,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
90.0,-0.012099742889404297,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
97.0,-0.012099742889404297,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
97.0,-0.012099742889404297,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
97.0,-0.012099742889404297,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
88.0,-0.010929584503173828,10,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
93.0,-0.010929584503173828,20,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
99.0,-0.010929584503173828,30,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
99.0,-0.010929584503173828,40,False,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
83.0,-2.1453697681427,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
96.0,-2.1453697681427,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
97.0,-2.1453697681427,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
99.0,-2.1453697681427,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
79.0,-2.162515163421631,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
92.0,-2.162515163421631,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
97.0,-2.162515163421631,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
97.0,-2.162515163421631,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
92.0,-2.148355722427368,10,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
98.0,-2.148355722427368,20,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
99.0,-2.148355722427368,30,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
99.0,-2.148355722427368,40,False,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
76.0,-0.371967077255249,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
91.0,-0.371967077255249,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
95.0,-0.371967077255249,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.371967077255249,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.0,-0.387864351272583,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
94.0,-0.387864351272583,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
94.0,-0.387864351272583,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
96.0,-0.387864351272583,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
79.0,-0.3802516460418701,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,-0.3802516460418701,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,-0.3802516460418701,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,-0.3802516460418701,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
78.0,-0.42608094215393066,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
79.0,-0.42608094215393066,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
89.0,-0.42608094215393066,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
89.0,-0.42608094215393066,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
74.0,-0.4309206008911133,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
91.0,-0.4309206008911133,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
93.0,-0.4309206008911133,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
96.0,-0.4309206008911133,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
66.0,-0.41214489936828613,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
66.0,-0.41214489936828613,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,-0.41214489936828613,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,-0.41214489936828613,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
88.0,-0.02611255645751953,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
96.0,-0.02611255645751953,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,-0.02611255645751953,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
96.0,-0.02611255645751953,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
88.0,-0.02660369873046875,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
93.0,-0.02660369873046875,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
95.0,-0.02660369873046875,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
93.0,-0.02660369873046875,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
72.0,-0.026694774627685547,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
91.0,-0.026694774627685547,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
96.0,-0.026694774627685547,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,-0.026694774627685547,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
78.0,-0.026819467544555664,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
95.0,-0.026819467544555664,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
98.0,-0.026819467544555664,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
98.0,-0.026819467544555664,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
96.0,-0.029330015182495117,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
96.0,-0.029330015182495117,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
98.0,-0.029330015182495117,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
98.0,-0.029330015182495117,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
95.0,-0.02991199493408203,10,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
99.0,-0.02991199493408203,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
99.0,-0.02991199493408203,30,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
99.0,-0.02991199493408203,40,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
94.0,-0.03172779083251953,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
93.0,-0.03172779083251953,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
99.0,-0.03172779083251953,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
99.0,-0.03172779083251953,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
90.0,-0.02479076385498047,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
94.0,-0.02479076385498047,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
96.0,-0.02479076385498047,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
96.0,-0.02479076385498047,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
78.0,-0.026488304138183594,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
90.0,-0.026488304138183594,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
100.0,-0.026488304138183594,30,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
99.0,-0.026488304138183594,40,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
89.0,-0.024285316467285156,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
95.0,-0.024285316467285156,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,-0.024285316467285156,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,-0.024285316467285156,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
