Score,Computation Time,Standard Deviation,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
99.2,1.0816857099533081,0.9189365834726804,10,epsilon,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
99.2,1.1032217025756836,0.7888106377466149,10,epsilon,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
79.4,0.6070849418640136,10.543033508225017,10,epsilon,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
99.1,1.141902542114258,0.7378647873726223,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
99.6,1.117026114463806,0.6992058987800996,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
79.9,0.6248593330383301,7.046669820245271,10,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
99.0,1.146242356300354,0.666666666666667,10,epsilon,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.4,1.167700171470642,0.6992058987801019,10,epsilon,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
79.8,0.7173584938049317,9.953223933312596,10,epsilon,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.1,1.1913865566253663,0.8755950357709162,10,epsilon,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.5,1.189313530921936,0.5270462766947293,10,epsilon,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
84.3,0.727174186706543,8.920014947670584,10,epsilon,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1.0364355087280273,0.0,10,epsilon,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.7,1.0803746938705445,0.4830458915396472,10,epsilon,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
76.7,0.614254641532898,10.392839415246977,10,epsilon,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
93.4,0.5682516813278198,8.909420731886996,10,knn,None-None,<class 'QueryModels.RandomSampling'>,1fermat
98.5,0.5849241733551025,1.8408935028645435,10,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
74.8,0.12637948989868164,10.819735055289787,10,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
67.6,0.6106424570083618,23.35332476924384,10,knn,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
72.3,0.617403507232666,23.575175267405516,10,knn,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
62.8,0.16091625690460204,16.943041836301614,10,knn,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
98.0,1.1341978073120118,1.9436506316151005,10,knn,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
97.1,1.1049396991729736,2.6853512081497106,10,knn,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
76.9,0.7430435657501221,6.707375708046246,10,knn,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.9,1.0698692798614502,2.960855732160326,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
98.5,1.0110655784606934,1.8408935028645441,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
78.4,0.6402387619018555,8.058122196475637,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
82.8,0.9868059158325195,22.885220849564313,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
83.9,0.9486188650131225,23.492079043323898,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
67.4,0.6110038757324219,14.12011960918808,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.2,0.8373675584793091,4.022160834399563,10,knn,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
98.3,0.9200288772583007,2.263232692902394,10,knn,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
89.6,0.5194128274917602,2.5905812303633917,10,knn,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
97.3,0.9537128210067749,3.3015148038438364,10,knn,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
98.2,1.0095049142837524,3.392802839999861,10,knn,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
91.5,0.6605715990066529,3.7490739597339986,10,knn,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
97.8,1.0083124160766601,2.3475755815545343,10,knn,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
97.0,0.9092049598693848,4.6904157598234315,10,knn,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
80.7,0.5733316898345947,7.572611467944494,10,knn,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.9,0.9635317087173462,1.4491376746189462,10,knn,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
98.3,1.0640841484069825,2.496664441476533,10,knn,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
