Score,Computation Time,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
69.0,0.6006419658660889,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1.0681378841400146,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
50.0,1.1518168449401855,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
80.0,0.778740406036377,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1.1734254360198975,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
100.0,1.185481309890747,10,False,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
71.0,0.8154346942901611,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
92.0,1.2851765155792236,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
100.0,1.0674846172332764,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
92.0,0.20288634300231934,10,False,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,0.5895485877990723,10,False,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
100.0,0.5990815162658691,10,False,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
83.0,0.6095929145812988,10,False,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1.0789828300476074,10,False,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
97.0,1.0526723861694336,10,False,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
86.0,0.4748964309692383,10,False,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
95.0,0.8514697551727295,10,False,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
97.0,1.1766817569732666,10,False,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,0.5572752952575684,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,1.10255765914917,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,1fermat
98.0,0.979262113571167,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
50.0,0.8114066123962402,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
50.0,1.1780824661254883,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
50.0,1.0309219360351562,20,epsilon,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
99.0,0.6081287860870361,20,epsilon,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
98.0,1.0793774127960205,20,epsilon,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
100.0,1.1506083011627197,20,epsilon,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
99.0,0.5287911891937256,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
98.0,1.283966064453125,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
100.0,1.0956902503967285,20,epsilon,full-2fermat,<class 'QueryModels.GraphKmeansSampling'>,2fermat
91.0,0.8620319366455078,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1.1553127765655518,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
100.0,1.2561545372009277,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,0.8063623905181885,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1.1895756721496582,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
100.0,1.2911252975463867,20,epsilon,epsilon-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,0.8167603015899658,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1.2565844058990479,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.0,1.186180591583252,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
92.0,0.6648833751678467,20,epsilon,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1.144071102142334,20,epsilon,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.0,1.0767276287078857,20,epsilon,knn-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
95.0,0.6931805610656738,20,epsilon,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1.1421945095062256,20,epsilon,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
99.0,1.1198310852050781,20,epsilon,knn-1fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
100.0,0.9455900192260742,20,epsilon,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1.1513452529907227,20,epsilon,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,1fermat
98.0,1.154991865158081,20,epsilon,knn-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
91.0,0.10615944862365723,20,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
94.0,0.4829068183898926,20,knn,None-None,<class 'QueryModels.RandomSampling'>,1fermat
99.0,0.564232349395752,20,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
80.0,0.11348128318786621,20,knn,None-euclidean,<class 'QueryModels.KmeansSampling'>,euclidean
88.0,0.5816888809204102,20,knn,None-euclidean,<class 'QueryModels.KmeansSampling'>,1fermat
98.0,0.9815545082092285,20,knn,None-euclidean,<class 'QueryModels.KmeansSampling'>,2fermat
100.0,1.068253517150879,20,knn,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,euclidean
98.0,1.428154468536377,20,knn,full-1fermat,<class 'QueryModels.GraphKmeansSampling'>,1fermat
